dist_org_code,dist_name,org_code,name,grade_code,subject_code,test_type,ready,active,inactive,expired,submitted,total_student_count
0310920000,Chippewa Falls Area Unified Sc,0410920200,Stillson Elementary,05,MA,section1,3,,,,59,62
0310920000,Chippewa Falls Area Unified Sc,0410920200,Stillson Elementary,05,MA,section2PT,3,,,,59,62
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,03,EL,section1,7,,,,80,86
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,03,MA,section1,7,,1,,78,86
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,03,MA,section2PT,8,,,,78,86
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,04,EL,section1,2,,2,,75,79
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,04,MA,section1,2,,,,77,79
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,04,MA,section2PT,4,,1,,74,79
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,05,EL,section1,6,,2,,84,91
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,05,MA,section1,6,,,,85,91
0310920000,Chippewa Falls Area Unified Sc,0410920220,Parkview Elementary,05,MA,section2PT,5,,,,86,91
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,03,EL,section1,1,,,,31,32
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,03,MA,section1,32,,,,,32
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,03,MA,section2PT,32,,,,,32
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,04,EL,section1,1,,,,26,27
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,04,MA,section1,,,,,27,27
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,04,MA,section2PT,27,,,,,27
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,05,EL,section1,2,,1,,27,30
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,05,MA,section1,2,,,,28,30
0311200000,Clayton Sch Dist,0411200020,Clayton Elementary,05,MA,section2PT,3,,,,27,30
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,06,EL,section1,1,,,,26,27
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,06,MA,section1,1,,,,26,27
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,06,MA,section2PT,,,,,27,27
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,07,EL,section1,5,,,,21,26
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,07,MA,section1,2,,,,24,26
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,07,MA,section2PT,2,,,,24,26
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,08,EL,section1,,,1,,29,30
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,08,MA,section1,,,,,30,30
0311200000,Clayton Sch Dist,0411200060,Clayton Middle,08,MA,section2PT,,,,,30,30
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,03,EL,section1,,,1,,36,37
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,03,MA,section1,,,,,37,37
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,03,MA,section2PT,37,,,,,37
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,04,EL,section1,1,,4,,37,42
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,04,MA,section1,2,,2,,38,42
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,04,MA,section2PT,4,,,,38,42
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,05,EL,section1,2,,,,42,44
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,05,MA,section1,1,,,,43,44
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,05,MA,section2PT,1,,,,43,44
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,06,EL,section1,3,,2,,42,47
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,06,MA,section1,3,,,,44,47
0311270000,Clear Lake Sch Dist,0411270020,Gaylord A Nelson Educ Center,06,MA,section2PT,47,,,,,47
0311270000,Clear Lake Sch Dist,0411270060,Clear Lake Junior High,07,EL,section1,3,,4,,43,50
0311270000,Clear Lake Sch Dist,0411270060,Clear Lake Junior High,07,MA,section1,,,1,,49,50
0311270000,Clear Lake Sch Dist,0411270060,Clear Lake Junior High,07,MA,section2PT,,,,,50,50
0311270000,Clear Lake Sch Dist,0411270060,Clear Lake Junior High,08,EL,section1,1,,4,,36,41
0311270000,Clear Lake Sch Dist,0411270060,Clear Lake Junior High,08,MA,section1,1,,,,40,41
0311270000,Clear Lake Sch Dist,0411270060,Clear Lake Junior High,08,MA,section2PT,1,,,,40,41
0311340000,Clinton Community Sch Dist,0411340040,Clinton Elementary,03,EL,section1,,,18,,71,89
0311340000,Clinton Community Sch Dist,0411340040,Clinton Elementary,03,MA,section1,22,,20,,47,89
0311340000,Clinton Community Sch Dist,0411340040,Clinton Elementary,03,MA,section2PT,89,,,,,89
0311340000,Clinton Community Sch Dist,0411340040,Clinton Elementary,04,EL,section1,1,,2,,78,81
0311340000,Clinton Community Sch Dist,0411340040,Clinton Elementary,04,MA,section1,3,,20,,58,81
0311340000,Clinton Community Sch Dist,0411340040,Clinton Elementary,04,MA,section2PT,62,,2,,17,81
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,05,EL,section1,13,,24,,61,98
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,05,MA,section1,98,,,,,98
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,05,MA,section2PT,98,,,,,98
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,06,EL,section1,1,,,,84,85
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,06,MA,section1,1,,1,,83,85
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,06,MA,section2PT,1,,,,84,85
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,07,EL,section1,1,,1,,73,75
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,07,MA,section1,1,,,,74,75
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,07,MA,section2PT,1,,,,74,75
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,08,EL,section1,1,,,,94,95
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,08,MA,section1,,,1,,94,95
0311340000,Clinton Community Sch Dist,0411340080,Clinton Middle,08,MA,section2PT,1,,,,94,95
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,05,EL,section1,,,,,100,100
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,05,MA,section1,,,,,100,100
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,05,MA,section2PT,,,,,100,100
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,06,EL,section1,5,,,,74,79
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,06,MA,section1,5,,,,74,79
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,06,MA,section2PT,5,,,,74,79
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,07,EL,section1,3,,,,113,116
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,07,MA,section1,3,,,,113,116
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,07,MA,section2PT,3,,,,113,116
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,08,EL,section1,4,,1,,106,111
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,08,MA,section1,4,,,,107,111
0311410000,Clintonville Sch Dist,0411410020,Clintonville Middle,08,MA,section2PT,4,,,,107,111
0311410000,Clintonville Sch Dist,0411410100,Longfellow Elementary,03,EL,section1,6,,,,61,67
0311410000,Clintonville Sch Dist,0411410100,Longfellow Elementary,03,MA,section1,6,,,,61,67
0311410000,Clintonville Sch Dist,0411410100,Longfellow Elementary,03,MA,section2PT,6,,,,61,67
0311410000,Clintonville Sch Dist,0411410100,Longfellow Elementary,04,EL,section1,3,,,,84,87
0311410000,Clintonville Sch Dist,0411410100,Longfellow Elementary,04,MA,section1,4,,,,83,87
0311410000,Clintonville Sch Dist,0411410100,Longfellow Elementary,04,MA,section2PT,4,,,,83,87
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,03,EL,section1,,,1,,41,42
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,03,MA,section1,1,,3,,38,42
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,03,MA,section2PT,8,,3,,31,42
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,04,EL,section1,1,,3,,35,39
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,04,MA,section1,5,,14,,20,39
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,04,MA,section2PT,39,,,,,39
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,05,EL,section1,1,,2,,50,53
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,05,MA,section1,2,,1,,50,53
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,05,MA,section2PT,1,,1,,51,53
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,06,EL,section1,,,,,54,54
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,06,MA,section1,,,,,54,54
0311550000,Cochrane-Fountain City Sch Dis,0411550020,Cochrane-Fountain City Elementary,06,MA,section2PT,,,,,54,54
0311550000,Cochrane-Fountain City Sch Dis,0411550040,Cochrane-Fountain City High,07,EL,section1,,,,,55,55
0311550000,Cochrane-Fountain City Sch Dis,0411550040,Cochrane-Fountain City High,07,MA,section1,,,2,,53,55
0311550000,Cochrane-Fountain City Sch Dis,0411550040,Cochrane-Fountain City High,07,MA,section2PT,2,,1,5,47,55
0311550000,Cochrane-Fountain City Sch Dis,0411550040,Cochrane-Fountain City High,08,EL,section1,1,,,,52,53
0311550000,Cochrane-Fountain City Sch Dis,0411550040,Cochrane-Fountain City High,08,MA,section1,1,,,,52,53
0311550000,Cochrane-Fountain City Sch Dis,0411550040,Cochrane-Fountain City High,08,MA,section2PT,1,,,,52,53
0311620000,Colby Sch Dist,0411620020,Colby Elementary,03,EL,section1,,,,,66,66
0311620000,Colby Sch Dist,0411620020,Colby Elementary,03,MA,section1,,,,,66,66
0311620000,Colby Sch Dist,0411620020,Colby Elementary,03,MA,section2PT,,,,,66,66
0311620000,Colby Sch Dist,0411620020,Colby Elementary,04,EL,section1,1,,,,61,62
0311620000,Colby Sch Dist,0411620020,Colby Elementary,04,MA,section1,1,,,,61,62
0311620000,Colby Sch Dist,0411620020,Colby Elementary,04,MA,section2PT,1,,,,61,62
0311620000,Colby Sch Dist,0411620210,Colby Middle,05,EL,section1,,,,,70,71
0311620000,Colby Sch Dist,0411620210,Colby Middle,05,MA,section1,,,,,71,71
0311620000,Colby Sch Dist,0411620210,Colby Middle,05,MA,section2PT,1,,,,70,71
0311620000,Colby Sch Dist,0411620210,Colby Middle,06,EL,section1,2,,,,60,62
0311620000,Colby Sch Dist,0411620210,Colby Middle,06,MA,section1,2,,,,60,62
0311620000,Colby Sch Dist,0411620210,Colby Middle,06,MA,section2PT,4,,,,58,62
0311620000,Colby Sch Dist,0411620210,Colby Middle,07,EL,section1,1,,,,60,61
0311620000,Colby Sch Dist,0411620210,Colby Middle,07,MA,section1,1,,,,60,61
0311620000,Colby Sch Dist,0411620210,Colby Middle,07,MA,section2PT,2,,,,59,61
0311620000,Colby Sch Dist,0411620210,Colby Middle,08,EL,section1,1,,1,,57,59
0311620000,Colby Sch Dist,0411620210,Colby Middle,08,MA,section1,1,,,,58,59
0311620000,Colby Sch Dist,0411620210,Colby Middle,08,MA,section2PT,1,,,,58,59
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,03,EL,section1,1,,1,,52,54
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,03,MA,section1,,,,,54,54
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,03,MA,section2PT,,,,,54,54
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,04,EL,section1,,,,,45,45
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,04,MA,section1,,,,,45,45
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,04,MA,section2PT,,,,,45,45
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,05,EL,section1,,,,,56,56
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,05,MA,section1,,,,,56,56
0311690000,Coleman Sch Dist,0411690040,Coleman Elementary,05,MA,section2PT,,,,,56,56
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,06,EL,section1,,,,,46,46
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,06,MA,section1,,,,,46,46
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,06,MA,section2PT,,,,,46,46
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,07,EL,section1,1,,13,,41,55
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,07,MA,section1,,,1,,54,55
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,07,MA,section2PT,,,,,55,55
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,08,EL,section1,1,,5,,44,50
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,08,MA,section1,1,,1,,48,50
0311690000,Coleman Sch Dist,0411690200,Coleman Middle,08,MA,section2PT,1,,,,49,50
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,03,EL,section1,61,,,,,61
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,03,MA,section1,61,,,,,61
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,03,MA,section2PT,61,,,,,61
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,04,EL,section1,,,,,46,46
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,04,MA,section1,1,,,,45,46
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,04,MA,section2PT,46,,,,,46
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,05,EL,section1,2,,,,45,47
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,05,MA,section1,2,,,,45,47
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,05,MA,section2PT,2,,,,45,47
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,06,EL,section1,,,1,,61,62
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,06,MA,section1,1,,,,61,62
0311760000,Colfax Sch Dist,0411760020,Colfax Elementary,06,MA,section2PT,1,,,,61,62
0311760000,Colfax Sch Dist,0411760040,Colfax High,07,EL,section1,2,,,,73,75
0311760000,Colfax Sch Dist,0411760040,Colfax High,07,MA,section1,75,,,,,75
0311760000,Colfax Sch Dist,0411760040,Colfax High,07,MA,section2PT,75,,,,,75
0311760000,Colfax Sch Dist,0411760040,Colfax High,08,EL,section1,2,,,,60,62
0311760000,Colfax Sch Dist,0411760040,Colfax High,08,MA,section1,62,,,,,62
0311760000,Colfax Sch Dist,0411760040,Colfax High,08,MA,section2PT,62,,,,,62
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,04,EL,section1,2,,,,100,102
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,04,MA,section1,2,,,,100,102
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,04,MA,section2PT,2,,,,100,102
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,05,EL,section1,6,,,,90,96
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,05,MA,section1,3,,1,,92,96
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,05,MA,section2PT,4,,1,,91,96
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,06,EL,section1,83,,,,,83
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,06,MA,section1,7,,1,,75,83
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,06,MA,section2PT,83,,,,,83
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,07,EL,section1,76,,,,,76
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,07,MA,section1,76,,,,,76
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,07,MA,section2PT,76,,,,,76
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,08,EL,section1,2,,,,72,74
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,08,MA,section1,2,,,,72,74
0311830000,Columbus Sch Dist,0411830020,Columbus Middle,08,MA,section2PT,3,,,,71,74
0311830000,Columbus Sch Dist,0411830080,Columbus Elementary,03,EL,section1,2,,,,63,65
0311830000,Columbus Sch Dist,0411830080,Columbus Elementary,03,MA,section1,2,,,,63,65
0311830000,Columbus Sch Dist,0411830080,Columbus Elementary,03,MA,section2PT,2,,,,63,65
0311830000,Columbus Sch Dist,0411830110,Discovery Charter School,03,EL,section1,,,,,23,23
0311830000,Columbus Sch Dist,0411830110,Discovery Charter School,03,MA,section1,,,,,23,23
0311830000,Columbus Sch Dist,0411830110,Discovery Charter School,03,MA,section2PT,,,,,23,23
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,03,EL,section1,32,,,,,32
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,03,MA,section1,32,,,,,32
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,03,MA,section2PT,32,,,,,32
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,04,EL,section1,30,,,,,30
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,04,MA,section1,30,,,,,30
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,04,MA,section2PT,30,,,,,30
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,05,EL,section1,23,,,,,23
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,05,MA,section1,23,,,,,23
0312040000,Cornell Sch Dist,0412040020,Cornell Elementary,05,MA,section2PT,23,,,,,23
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,06,EL,section1,2,,,,31,33
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,06,MA,section1,2,,,,31,33
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,06,MA,section2PT,2,,,,31,33
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,07,EL,section1,38,,,,,38
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,07,MA,section1,38,,,,,38
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,07,MA,section2PT,38,,,,,38
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,08,EL,section1,29,,,,,29
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,08,MA,section1,29,,,,,29
0312040000,Cornell Sch Dist,0412040300,Cornell Middle,08,MA,section2PT,29,,,,,29
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,06,EL,section1,3,,,,79,82
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,06,MA,section1,3,,,,79,82
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,06,MA,section2PT,3,,1,,78,82
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,07,EL,section1,3,,,,62,65
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,07,MA,section1,3,,,,62,65
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,07,MA,section2PT,3,,,,62,65
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,08,EL,section1,3,,1,,54,58
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,08,MA,section1,3,,2,,53,58
0312180000,Crandon Sch Dist,0412180022,Crandon Middle,08,MA,section2PT,5,,1,,52,58
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,03,EL,section1,2,,3,,61,65
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,03,MA,section1,1,,1,,63,65
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,03,MA,section2PT,3,,,,62,65
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,04,EL,section1,2,,5,,59,66
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,04,MA,section1,2,,,,64,66
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,04,MA,section2PT,3,,1,,62,66
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,05,EL,section1,2,,5,,48,55
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,05,MA,section1,2,,,,53,55
0312180000,Crandon Sch Dist,0412180040,Crandon Elementary,05,MA,section2PT,3,,,4,48,55
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,03,EL,section1,,,1,,48,49
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,03,MA,section1,,,1,,48,49
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,03,MA,section2PT,1,,7,,41,49
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,04,EL,section1,1,,1,,66,68
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,04,MA,section1,68,,,,,68
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,04,MA,section2PT,68,,,,,68
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,05,EL,section1,1,,,,55,56
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,05,MA,section1,56,,,,,56
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,05,MA,section2PT,56,,,,,56
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,06,EL,section1,1,,,,46,48
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,06,MA,section1,1,,1,,45,48
0312320000,Crivitz Sch Dist,0412320020,Crivitz Elementary,06,MA,section2PT,1,,,,46,48
0312320000,Crivitz Sch Dist,0412320080,Crivitz Middle,07,EL,section1,4,,,,63,67
0312320000,Crivitz Sch Dist,0412320080,Crivitz Middle,07,MA,section1,60,,1,,6,67
0312320000,Crivitz Sch Dist,0412320080,Crivitz Middle,07,MA,section2PT,67,,,,,67
0312320000,Crivitz Sch Dist,0412320080,Crivitz Middle,08,EL,section1,2,,,,40,42
0312320000,Crivitz Sch Dist,0412320080,Crivitz Middle,08,MA,section1,36,,,,6,42
0312320000,Crivitz Sch Dist,0412320080,Crivitz Middle,08,MA,section2PT,42,,,,,42
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,03,EL,section1,1,,,,44,45
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,03,MA,section1,3,,1,,41,45
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,03,MA,section2PT,2,,,,43,45
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,04,EL,section1,51,,,,,51
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,04,MA,section1,51,,,,,51
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,04,MA,section2PT,51,,,,,51
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,05,EL,section1,,,,,48,48
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,05,MA,section1,,,,,48,48
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,05,MA,section2PT,1,,,,47,48
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,06,EL,section1,1,,,,33,34
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,06,MA,section1,1,,,,33,34
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,06,MA,section2PT,1,,,,33,34
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,07,EL,section1,2,,,,50,52
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,07,MA,section1,2,,,,50,52
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,07,MA,section2PT,2,,,,50,52
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,08,EL,section1,1,,,,41,42
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,08,MA,section1,1,,,,41,42
0312460000,Cuba City Sch Dist,0412460020,Cuba City Elementary,08,MA,section2PT,2,,,,40,42
0312530000,Cudahy Sch Dist,0412530022,Cudahy Middle,07,EL,section1,4,,6,,170,181
0312530000,Cudahy Sch Dist,0412530022,Cudahy Middle,07,MA,section1,5,,,,175,181
0312530000,Cudahy Sch Dist,0412530022,Cudahy Middle,07,MA,section2PT,4,,1,,175,181
0312530000,Cudahy Sch Dist,0412530022,Cudahy Middle,08,EL,section1,17,,13,,144,174
0312530000,Cudahy Sch Dist,0412530022,Cudahy Middle,08,MA,section1,15,,3,,156,174
0312530000,Cudahy Sch Dist,0412530022,Cudahy Middle,08,MA,section2PT,13,,1,2,158,174
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,03,EL,section1,,,3,,45,48
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,03,MA,section1,4,,1,,43,48
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,03,MA,section2PT,28,,1,,19,48
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,04,EL,section1,,,2,,38,40
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,04,MA,section1,2,,5,,33,40
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,04,MA,section2PT,37,,3,,,40
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,05,EL,section1,1,,,,39,40
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,05,MA,section1,2,,1,,37,40
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,05,MA,section2PT,19,,5,,16,40
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,06,EL,section1,1,,1,,37,39
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,06,MA,section1,3,,2,,34,39
0312530000,Cudahy Sch Dist,0412530050,Mitchell Elementary,06,MA,section2PT,36,,,,3,39
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,03,EL,section1,1,,,,25,26
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,03,MA,section1,1,,,,25,26
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,03,MA,section2PT,1,,,,25,26
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,04,EL,section1,3,,,,17,20
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,04,MA,section1,3,,,,17,20
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,04,MA,section2PT,3,,,,17,20
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,05,EL,section1,1,,,,19,20
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,05,MA,section1,1,,,,19,20
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,05,MA,section2PT,1,,,,19,20
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,06,EL,section1,,,1,,17,18
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,06,MA,section1,1,,,,17,18
0312530000,Cudahy Sch Dist,0412530060,Jones Elementary,06,MA,section2PT,1,,,,17,18
0312530000,Cudahy Sch Dist,0412530080,Lincoln Elementary,03,EL,section1,16,,1,,27,45
0312530000,Cudahy Sch Dist,0412530080,Lincoln Elementary,03,MA,section1,15,,1,,29,45
0312530000,Cudahy Sch Dist,0412530080,Lincoln Elementary,03,MA,section2PT,16,,1,,28,45
0312530000,Cudahy Sch Dist,0412530080,Lincoln Elementary,04,EL,section1,,,3,,50,53
0312530000,Cudahy Sch Dist,0412530080,Lincoln Elementary,04,MA,section1,1,,,,52,53
